category	size_bytes	sha256	path
source	9264	b1d59954a7aad0561502ea7762e40f4b5f67299a402e8df65815c27f71984c3d	src/shared/child-process/run-process.test.ts
source	13413	ae4dad239273351ce61269cd7f7abb8325f3f620be600fa9c0ae760c1dd7cbad	src/shared/child-process/run-process.ts
source	3556	8c62c3c14d6f110f25bab23e3f4b2633a68e2f36252bd3aac68cffd7b2e274dc	src/shared/child-process/spawn-resolution.ts
source	15372	833c713391395728c7bae989ae8bca03f5af798fa74b3b5ad7cb28f8ead525b5	src/shared/child-process/windows-cmd-shim-resolution.test.ts
source	17468	5044e3a9140a19c8bb713044de655b611244659a754f32e5a5df7f519df40eb3	src/shared/child-process/windows-cmd-shim-resolution.ts
source	2674	79965a3dff79ca2728e81215533030614e10651e84302fc6cb90f2d0ab2d9de6	src/shared/child-process/windows-cmd-shim-resolution.win32.test.ts
source	5108	bc358a0abc0f6cc33f5d39326dab247c040b53013c031a5a22c9e997185b0fca	src/shared/child-process/windows-command-line.test.ts
source	5709	4bf94aa90ee63d965bc6e1198ddafa4a715c05d78be979025d17dc59d90557ca	src/shared/child-process/windows-command-line.ts
source	3276	50a0e32a996e6ec79a96b50f6bf34277ce650ebaf16f40992c294074654771d2	src/shared/child-process/windows-command-line.win32.test.ts
source	8570	29c7eaee7f9974e98822b83197513cf61b789038d931c65f019219830725c0cd	src/shared/child-process/windows-console-visibility.test.ts
source	1431	0c42c7c454534a0937f4153e9708aeb243bd930d130ffc6493ac42d21405606e	src/shared/child-process/windows-system-binary.ts
source	6790	82935b7bd08639e94ea181be0cb998dfef8c4960eb8d3a8563d6d1aa3156cca5	src/shared/claimed-agent-pty-owner-snapshot.ts
source	9770	6c1689774ef0bee9fae98ca63b1a81130a115f4c9a967bfb2c96c056950e3486	src/shared/claimed-agent-pty-owner.test.ts
source	10625	6c49c9b4649559a45149a3118a3560a7c724d9b06fd9b57182f5b880b4fd77c1	src/shared/claimed-agent-pty-owner.ts
source	212	6d0474128dc5858bde81601d52f8b6379ebb4f5b01eef68d854a557b538f3671	src/shared/classified-error.ts
source	2121	f0d6c8fba42bda17ab1febf206debe2ea4c61c0ff6b5a97675ec01725ad14c0e	src/shared/claude-agent-teams-tmux-compat.test.ts
source	4624	7471abe42b87270f8eb45c5f8819f99b52add8c51fbfe8a2087f4bccdf2ba04c	src/shared/claude-agent-teams-tmux-compat.ts
source	3310	957c346703f6b2be96326b08c49c8fdbb1287ab5c63af20a523a591bdf8c8f89	src/shared/claude-background-task-inventory.ts
source	24052	47931ed18308440f3833cd5055dbb3cfbc9e60dc90c5a53bf3c4df6ac28b8105	src/shared/claude-background-task-status.test.ts
source	4463	beedc50d8c085ffac98392c2327e16694d7c4233500c08d4f986f2f844216abc	src/shared/claude-compact-completion.ts
source	5417	9b052e327afa12cf40d42a10bf4a85ba3266bf1d785069d3ad29006e918b2bc2	src/shared/claude-model-list-probe.test.ts
source	4029	df75b839e486193dd1ef0c20e3d581e057de8b7ad5a56be186ee81a22042ac6c	src/shared/claude-model-list-probe.ts
source	3315	840538df56c7de7ef4ad0aabd935a8519075e31a08c286cc0879c4751cde0144	src/shared/claude-statusline-rate-limits.test.ts
source	3817	c33e427c5063e32dcd078dc0bc566a915aabba0920aad1e89b7351293563018b	src/shared/claude-statusline-rate-limits.ts
source	23353	6c0f3921316baff87afc258a82eceb850bac4135bb43d0e430cd83eca75366b4	src/shared/claude-subagent-roster.test.ts
source	14304	b3e8fa7f35ed7534c0c1b042b1c274ce93b80e7fc020f42eb5a4b9b1461f4317	src/shared/claude-subagent-roster.ts
source	12918	93cfe1ffb5bfb42140b5fac95d799c796ec2e0f9bc8b119330e4c371614ae36a	src/shared/claude-subagent-row-lifecycle.test.ts
source	1732	dc5a5216643180f3c7d705b7a469448833619df971a04d8e495749f066e2e105	src/shared/claude-usage-types.ts
source	1364	93945724d004916c101988be0da4f5ae37c9760c1c236dacc8a90df93d2e79c8	src/shared/cli-app-status-projection.ts
source	1313	21e67e48b2e4e79aef903c1a81685034a447bad497a6a7808ca55201a7cd4e17	src/shared/cli-argument-boundary.test.ts
source	2263	d94c1ea7db1aad659e0f450574d6af0495c1d98a56746b2d2c001507ae788aa6	src/shared/cli-argument-boundary.ts
source	781	5989ce9b43d0b064bd975504c86a662b54a1945b02fb671bbd857c94ba94f0fc	src/shared/cli-install-types.ts
source	3837	824689e1e0e02d3009142eb6716496342d00ef29afcf87e1ee153628b2a381d7	src/shared/cli-runtime-pairing-boundary.test.ts
source	1715	7f5e813f766483ad4e38a72d6fe9ee90db400041ccdceb1fcd43148bdc1eba5b	src/shared/cli-workspace-provenance.test.ts
source	849	67f18baf50bf08dfa1ebee33bbbde1174584de59e99463dc917fb405eacb5531	src/shared/cli-workspace-provenance.ts
source	3854	3a2a339ef78253cf64f9914423545e3add503d7209fab3f99aa2c6c1f3b2cd93	src/shared/client-environment-info.test.ts
source	2373	bb5c4bc145eeb77f3011a032ab8125dc7b69f456cac2bd421c9a2f79bd12bafe	src/shared/client-environment-info.ts
source	1352	1db01720b3fc1d43d3b591c4b8246c99a5ef7986e364ddfc4a471c57cead91dd	src/shared/client-hosted-browser-close-intent.ts
source	4011	e0690807d2a71b2e59c5f4519c90ae80f1299298823f095f8d681106af6f0bd8	src/shared/client-hosted-browser-page-record.ts
source	988	09ea089c6fc138152c22c6b4346b0fa918c3e72aaf4c89df3c1def36233b6f6d	src/shared/client-hosted-browser-rows.ts
source	1740	019fdfe216364e0f75d1ef172b7440eb749e013ff84feee2468d6eb936d3d4e5	src/shared/clipboard-image.test.ts
source	2159	f09e3b72666058bfa4781f7b41446d0aa0168f895385607972bac829dc022e63	src/shared/clipboard-image.ts
source	5780	c5f8752c6de7d6ee9861309ad022687e75fb7ea4f5fae0f9028a528d45813ecb	src/shared/clipboard-text.test.ts
source	5201	50f3155063244d6d12ac1493c80029a75df256c031f986f76da64a94152d0c38	src/shared/clipboard-text.ts
source	4286	711494c64d5d1608a0859661e12357b5c216388164dfe5909f2b97927f77ddd7	src/shared/closed-terminal-tab-tombstones.test.ts
source	4471	19b72f09734d8f1877a9d204f71dac5781697e2dd6ebebf5a7e08bdd32cb9e4b	src/shared/closed-terminal-tab-tombstones.ts
source	676	b6fcdaac6160d9af7f9bc48a3771241f8ce07e88acec4b57c2638245ba26a89c	src/shared/cloud-service-url.test.ts
source	953	d10f251aa5898d060e1e9ab87f3dac57d8c3ec8de38f3a12f6be5c5deeab9e00	src/shared/cloud-service-url.ts
source	757	909698fa904fb744b0f345a65676002a7d3a31971c01b6bc44ee57a2998482e3	src/shared/code-search-types.ts
source	1520	b08b41d7f141ce0744d210a1c72f5053fe8f5051f3718eec5487980078a31880	src/shared/codex-auth-errors.test.ts
source	2146	7fbbbbbb12df653c5c01887b71397e44be575a3640f09bf89345031b2ec71214	src/shared/codex-auth-errors.ts
source	1055	342de3a6a0e7012c3a0c86c65e2b6bd35194ede4859503cdb3d98200c37c6eeb	src/shared/codex-config-sync-types.ts
source	3965	64b72e67e708f1ed4b2fa7e84ff90320e41e5a1aa6d5d862b35f3368da77d10d	src/shared/codex-pet-sprite-defaults.test.ts
source	4861	fa74224ffe45da3a2d57dd3473a71954ef4d15fb5fe19ba5a3e30be0d683c917	src/shared/codex-pet-sprite-defaults.ts
source	3474	04253f4b654dd7c55b736e3a8219c1dbf800660d7d0ad7f3ad4d4c8edbb43ec8	src/shared/codex-reset-credit-attempt-ledger.test.ts
source	3978	f283d2078f05bd7e311f6344b31723d61b741364107334267d9c0ba216b83940	src/shared/codex-reset-credit-attempt-ledger.ts
source	4088	6155fba4cab1c7fe5d4c6ae60f94da75de0fa0444597e1c3054f26a8d84ac782	src/shared/codex-reset-credit-scope.test.ts
source	3021	4fee101d7784146b1a241b0feffc39ba0d0b563673406ed8e6864c92f52052b2	src/shared/codex-reset-credit-scope.ts
source	1184	0a2b193931ae81dcc62756ccc1ffa31522d6b77f4f6afe03d064c06aee6458b3	src/shared/codex-selection-lane.ts
source	2621	31ea9240dbe1b42403aaa82c2d82d1d9272c74145490cc2426ca7167aaa4f575	src/shared/codex-startup-delivery.test.ts
source	2850	8d2a47a0b56dc6ef1fa4a598973805898bd8e42f566130bd3d301d6cbc5733ad	src/shared/codex-startup-delivery.ts
source	4109	402bd57355d1684af418ae4f835da8f124d19f2f4942b37b2d8c06c3253049ac	src/shared/codex-subagent-poll-scheduler.test.ts
source	3358	cb251d797dc6b3803a60058edbfa587a6765571c6dcc16c22cf33587f3713eb4	src/shared/codex-subagent-poll-scheduler.ts
source	2857	de2abb3398c3f6895fea3867ca0e593a28798cedb51ed82fce794ca3ad10b554	src/shared/codex-subagent-rollout-lifecycle.test.ts
source	3962	d520ebb21d15da22c061e6503585a25cd3edbebe536f821ddb196b996733db73	src/shared/codex-subagent-roster.test.ts
source	3808	7b13ae4c393db8b0391645cbb9ebecfa5a9288e85f4d042e4f7fb5fdcd36f5a0	src/shared/codex-subagent-roster.ts
source	11046	a68106f9ab7f53eb6a731a1fceba2a068736056620a1ede10f0b557f115ebfbd	src/shared/codex-subagent-transcript.test.ts
source	10037	48948ab5a558f92f481a0e5c8bac605ae97a5c17dfc720e66c2825c78df06cbc	src/shared/codex-subagent-transcript.ts
source	1807	1d11395c427e163dd816e1af5c59d31c0628a271178c2e534b4c6a0dba5c2fd6	src/shared/codex-usage-types.ts
source	120	34b73a5d193c2b9dbfe12f04acf97e1030fd666c2e625ef608ee98acc5bf378e	src/shared/color-validation.ts
source	2374	9167532318221df748639a17b0635836796f5c4d6ce100ac3c808088d604582e	src/shared/combined-diff-file-tree-width.test.ts
source	1806	7f6d431d6e694dff62f3c4e8d8d179246c354fc990a3308f5a1179e9190904dc	src/shared/combined-diff-file-tree-width.ts
source	1001	233677e94ab234421a5281bc0d6a62cddb009bc875604fc2dd649fdaa1c3cd79	src/shared/command-code-output-retention.test.ts
source	16906	0396f81d0fb208f4ba67f419554d7a60c580152e689996b392e65e577f37797a	src/shared/command-code-output-status.test.ts
source	11113	a3454f6663233cf4d7b7d092cfcc2669e4f58418882fbaf5f35c7a32955256a7	src/shared/command-code-output-status.ts
source	1807	12f8ba67777a7bfabdac79bb25b42558144701b1fcbfa46ab5e7eafc3f3a4120	src/shared/command-code-prompt-text.ts
source	2158	835da2f2a0f8953e8990474128a2f151f593a86034818a05975e3d164c7d1a10	src/shared/command-code-turn-boundary.test.ts
source	1447	18ba8b1a658b13da715231873e136bda3e53b199f6a4ed0085025973149c306e	src/shared/command-code-turn-boundary.ts
source	2057	2f011798c3f9292a168ef02c4a5ba271b4261a3888610dcbe78a0c018346b668	src/shared/command-token-scanner.test.ts
source	2226	86eeb322b12bb3e5bc48edf5d85ec647c0c0ec24d3beb3526e1ae3c9aa7303a0	src/shared/command-token-scanner.ts
source	7876	e347990357f14bd1da881db72089117ed5059cf18857f6a182ab7de2ada313df	src/shared/commit-message-agent-output.ts
source	20091	4f539ffd912563106ca7c7bf8166acef091cf4f7ae13eb106c24644bf5978629	src/shared/commit-message-agent-spec.test.ts
source	7700	cbfdc45a83aeb8bba58ffc089cb1a4b109248b6f13c7feca735d94a5cb54464b	src/shared/commit-message-agent-spec.ts
source	7389	5ee8fc4fcf47ea862a3acfb76d366112eb55bbf4cd00c0b97a289ae275f82970	src/shared/commit-message-agent-specs-primary.ts
source	6789	0cb0c2a87b8adc80ff62f4ee61505727c62ddc93961aa59dd637c97cf578a968	src/shared/commit-message-agent-specs-secondary.ts
source	1508	5a10f1074f8eb7946d2f7011daceb16306badc03a12c47ff01974a67e55017e3	src/shared/commit-message-ai-types.ts
source	2967	ab349d954aa43d7e0cec706275cce25464eb0a37a7790e0d0ee02715ebe59850	src/shared/commit-message-generation.test.ts
source	2816	22e29f744150871be1546c6960da29163f4cd98bfe31f5e424bddc84633e558a	src/shared/commit-message-generation.ts
source	1064	7ed22f48b36c2aa591fd793822678426b8360955ebdaad4035c6cff487172e43	src/shared/commit-message-host-key.ts
source	7102	c0d317d8d00defb8ffb0cc53ce28d8985770afcdbb648ed4707a95cbd0997f21	src/shared/commit-message-model-parsers.ts
source	20376	e9909c8006afef3d70a9e7becb13a2d81d663abd4543756ceeb2d0f85480863e	src/shared/commit-message-plan.test.ts
source	11490	2fd4d186fa2eda9d32920ae4751cefe21d06948f9bf4ccf7800531b28713c248	src/shared/commit-message-plan.ts
source	15349	3fc0353633fe2b9dab9a977b92f2e85a8f1febce4f6342609d5e50c04b1b500a	src/shared/commit-message-prompt.test.ts
source	11041	4c55ddd620183876b170a114576b9a770c4225311eb1b66dda0b3409fb4934d3	src/shared/commit-message-prompt.ts
source	6560	bec6902f8ee8fba46f7742fa3942ebaaebcd8ddabcf5327eaf70887fc01c762a	src/shared/composer-branch-selection.ts
source	1331	9c1337f17838dab62d60eb69d56d827cecee0c99d00f38619b931714de481e40	src/shared/computer-awake-mode.test.ts
source	1151	8657f59de39b561494d35fdbe57d8afb05bb6afbd58b0f6c743f92bc73d8ff46	src/shared/computer-awake-mode.ts
source	2681	3e8a81b8b1b13cec06c7f60fafe67a63727346bc2f718a6ba46e7a8589412df4	src/shared/computer-use-error-recovery.test.ts
source	5935	7ccf7009369bef52694a114029906f7d9ee3991b79eb9a50b9e1cb957bf311ba	src/shared/computer-use-error-recovery.ts
source	2662	37fa85fceb97056c0a1657e0ee5adb24277194b931dcecf0f47e571ed8352ffc	src/shared/computer-use-key-spec.test.ts
source	1733	ead25f5342242bb514b3dc76b459885007d4269ce0f9b058060c2cc0f3d9f23c	src/shared/computer-use-key-spec.ts
source	856	da887148b3d66e5fd1e6224e6a8da798c6180152fbca4b7db4422582308152dd	src/shared/computer-use-permissions-types.ts
source	4552	c4c793cae14a1a6d50f5ae587a7daa2de8d6c54a22cfb4aa54a9a4c7b12a7f9d	src/shared/computer-use-runtime-types.ts
source	7252	305173403d5b41f1d62f0ea469f6a644715d4052cbd219c5afed9d1b540372c9	src/shared/constants.test.ts
source	12967	81598a5136ccec1d2973bd62c4812021406a8bbe579c1a9ce774313602cdd64e	src/shared/constants.ts
source	8598	d2a98ec76316c9bfb254b6d6bce8402744a2ff7dc47bb3eb53f6ef3236543626	src/shared/contextual-tours.test.ts
source	9047	1f2eb5085d2046cf18f1849969913826e2431def6668d889f3cdebb77659007a	src/shared/contextual-tours.ts
source	200	290e06fc1df006ccdb7ee420d69cea18fac90c1dbe3370aabd2e6540d3aa98a7	src/shared/crash-breadcrumb-origin.ts
source	839	3db6cabca0444343347a90e6ec71a015a79489097e2484202cf2b57232483a6e	src/shared/crash-report-attribution-lines.ts
source	951	a73f4e6fce72f11f5eec32c2a22d2e749f330f434aef20cec6dc03dbde55ebc6	src/shared/crash-report-exit-code.ts
source	4146	afd00bd49c77398425ee481070818e98067e90bb472a7454c571bf77ceee9c7f	src/shared/crash-report-redaction.ts
source	933	564936f235f0c9faefc0c9f18f2fcbc588e5bef69ecd1071baac5a30a7c662a8	src/shared/crash-report-signature-lines.ts
source	1813	2ac76a8941d4e8ae8d4e0a95ac9e10102602670e4c8fdbcb88a03b014903d1ba	src/shared/crash-reporting-diagnostic-bundle.ts
source	18191	e0e300aeef9e8f1afe065517aa2c49fa63571aae136ea0f9a3b41b81126f84af	src/shared/crash-reporting.test.ts
source	8703	e9749318038d145b7ae1819ffed6b285815c502d0eba13181c48b73b1bd3e918	src/shared/crash-reporting.ts
source	11668	6d2f725b451d23c45200989229f3d054e9c3c69c685eee7cdc925ccf024fde96	src/shared/cross-platform-path-guards.test.ts
source	8903	6ca627376e8557621326afdaec629cdb15f476c46b3e06903a2546a1ce576551	src/shared/cross-platform-path-unguarded.test-fixture.ts
source	10207	f497e1c980c4d027f20b3fea1873c52c3e334e36c526be9afaa3a2e8c2ea8f60	src/shared/cross-platform-path.test.ts
source	12015	d72a91065f535824b17f2d3285f45f6d2f40ec2a2ac7ffb4ae17edaa4f9a97f3	src/shared/cross-platform-path.ts
source	3693	59d67ff4a0b26048796bc9f7d2976f5a8afbee1ec5571da2f6c5dd697cf0ce03	src/shared/daemon-adoption-telemetry.test.ts
source	2300	7af34179b683b936ba248b7d92bc0f506642658673b0200e52bdfa4068729ed5	src/shared/daemon-adoption-telemetry.ts
source	2539	54322c582a2ffc880ace5b0eefd3f44b8110e038de9603207601d9ef35979446	src/shared/daemon-audit-eligibility.ts
source	1602	b3bcb90f98bbdcf98c76fb985de86b2ac5eb96a4b000c278f5a133bf79bc31dc	src/shared/daemon-lifecycle-telemetry.ts
source	9649	b09c8d35fc95041edf6a05c4411fd1059f64f4f300fa592b6682b1311e66207a	src/shared/dashboard-snapshot.ts
source	11791	ad608b652f0458e91263fdf03e4367cb003137f12a26059ae10ff042eb5d6040	src/shared/default-global-settings.ts
source	835	32344097f40a7106fa41936b23bd485e12a1c6c4aca33b8feae0f3fc73f6010a	src/shared/definitive-filesystem-absence.ts
source	2756	936982bb799ae43c5092944b50e20c0ac83cc38b636af445220dad2db70b15b7	src/shared/detected-worktree-provider-contract.ts
source	916	a0613648e7b55d45799b6f99570e2ffb61956bec2427ddcd2c9d8712eec1190c	src/shared/developer-permissions-types.ts
source	632	151e19856236d0fe1203526c60549791843e5aaaf83ae235865f7febddf2fa3f	src/shared/diff-comment-schema.ts
source	1656	50c42032ddf17476d9748c5df77aa8637784efed1eb997fac0f7b35aa7e9581f	src/shared/diff-comment-types.ts
source	1134	de60ae3df12d0abb44e639029ad155fb1ad7c6686f60a84db88d705fb5dafe63	src/shared/diff-comments-format.ts
source	3353	4efcbc2925f3482af110c1cb28d4744b3a12ff982522a59e93c30c50373e4aa6	src/shared/direct-ssh-reconnect-telemetry-schema.test.ts
source	5879	b7de7b0ea99e350508311a830814d1ef3810e5b08e53df4f5a766bd2631ebd05	src/shared/doc-preview-file-access.test.ts
source	4965	03a89a924cba8f245c5aac9b696c0430cbd9b1f56136483a88416913fddea23b	src/shared/doc-preview-file-access.ts
source	1778	08883317a32c59d3b89c0f661937333f3e810c155ff52b4c370a37b9cd3bfcf1	src/shared/doc-preview-scheme.test.ts
source	4210	b96e527031adcaee27e8269919dc8b19625710706750fb8e692cf08da12d3976	src/shared/doc-preview-scheme.ts
source	5654	6f1febd9abddc93438b4ef6ac22b4a28462c26a234b4fadd3738255156a386c7	src/shared/draft-paste-ready-scanner-grok-trace-replay.test.ts
source	14274	45308c65f7fc1d18db81d256029c601493c3967f90a617f32bf3afbfe440f3d3	src/shared/draft-paste-ready-scanner.test.ts
source	11641	500e3e3ebf0604a2d1575d7122d478b0c5c700ea4fa72e4fcec91044a2a54488	src/shared/draft-paste-ready-scanner.ts
source	401	750e69908cb861972af4a9d0f2ad0142c7a2315b727fe577f81505833435eab6	src/shared/draft-paste-ready-timeout.ts
source	1636	cc95e51e4c7986782f5dac870fc807a0377797f5eab2a2e6ae199c4ffcd5abb8	src/shared/e2e-config.ts
source	2609	0f187808227a77b9e3d6799741d2145e205820f6c5119db9b39c3e218bbfecc4	src/shared/e2ee-crypto.ts
source	625	0abe56302e2732dac5a58ae30003df3117b8d53bf0edf8553c4f153e024e4d06	src/shared/edit-distance.ts
source	355	2fb1adac742aa3795ad7ef0d9ae4982da9c30134be5059ee6a0d3cd9d22bacf2	src/shared/editor-save-events.ts
source	2840	bce1fea4506f9ba556d64d15d2a414053178650547f2af41c57a4ac0f60c694f	src/shared/emoji-shortcode-catalog.lazy.test.ts
source	4126	0a1863d0ea75e552664f5835996e72e121b6b68e55158b11840204aada85d3d7	src/shared/emoji-shortcode-catalog.ts
source	2741	49037e815bb374e96a91035ebad9e95a79c33d4379dbb1bb340c81e40103daa4	src/shared/empty-terminal-tab-retirement.ts
source	1809	2a24750882879a70e37253889eaf8cc12fc78ed6ecc4f70f895497f83d1ba450	src/shared/emulator-keyboard-frame.test.ts
source	3418	c3d4925451da7d3bf3802468024cdb963772a423a4869ac77f39838a815d89f3	src/shared/emulator-keyboard-frame.ts
source	539	edc22cd294f28f46894d9812f8cfe2c1582e518fd481c30803349d276a25be65	src/shared/emulator-touch-frame.test.ts
source	496	203886915d72c72ff21d817282a2ebe8628ae265985c9e561d73c4c16d9f6d2b	src/shared/emulator-touch-frame.ts
source	1367	7afe561913f2bc26f88de06d8746e540536e844a11043aff0d78a46aa4c124eb	src/shared/ephemeral-setup-terminal-worktree-id.test.ts
source	936	98cbbe2dea39dc018de2a1ed6bdb4914f6f595bac29ed4d6f68d754850096d77	src/shared/ephemeral-setup-terminal-worktree-id.ts
source	1414	c795f9ef2b7b1b4324a035c96188043abb6f7a37adac11a31acb4ee128485ee2	src/shared/ephemeral-vm-recipe-checkout-mode.test.ts
source	930	80fef2006b7aa025d3fe7841f57c8b72eacbe0c282112013c33f17e979ca8bdc	src/shared/ephemeral-vm-recipe-checkout-mode.ts
source	728	28ac03ee5a5a9058b183b5e43520cc1bbd7e28a74afc6a642bb41266dc07ca69	src/shared/ephemeral-vm-recipe-destroy-result.ts
source	4421	b1319c62490fb8a0d0c808169f9434c105829160cfefcac4221f8e173d81586e	src/shared/ephemeral-vm-recipe-diagnostics.ts
source	3896	caf6b0920e7f27e55746cb9113f71e450752982852c737a18b6f9670b1b0577c	src/shared/ephemeral-vm-recipe-doctor.test.ts
source	5457	51befcc6d70d12ed663a36ef674d4c8646881e71ce1373151c4bb3cdfaea8dc2	src/shared/ephemeral-vm-recipe-doctor.ts
source	1903	28a9da6a0ddda3f8a656e756e4dedd5e78187bac1978350d0d05bdb90d59a956	src/shared/ephemeral-vm-recipe-lifecycle-payload.ts
source	5649	70da59d6f1ff028b3a5b0d23141c3f38077932e178328f83c9fb1bf243db4282	src/shared/ephemeral-vm-recipe-process.test.ts
source	6854	527c609db8d3727c7d4cae68e95157a39661602cd1a0782efdc0805a7a4c265a	src/shared/ephemeral-vm-recipe-process.ts
source	951	71a19c2b8a19318448007dc1dcd7c755a84009fb7182da9d209ed6d187a63a50	src/shared/ephemeral-vm-recipe-repo-url.test.ts
source	410	d3c40a597c8ed83a1b94dfae971976cc24600df7c0cc12edc6a76f7bef5fb863	src/shared/ephemeral-vm-recipe-repo-url.ts
source	8819	cd259228b6561a7fc326dccf6c93e220c00199eda7d862948cb5c44a67e77ed1	src/shared/ephemeral-vm-recipe-runner.ts
source	9301	60fddcc33d9d4e8d51f8d1e24b96c1e4b1f9b2a63b05842657d042937b214b86	src/shared/ephemeral-vm-recipes.test.ts
source	6713	9d472582d8186f16c2c3e305e4c2617f1a5508eaf7ce34e9bbf3226be2bc617b	src/shared/ephemeral-vm-recipes.ts
source	1338	8b00402e7fd6945a8da52031198c1b76fb58d3715639b3de597ec76c19f03824	src/shared/ephemeral-vm-runtime-feature-sorting.test.ts
source	8476	ed0ffe2980e08ce0ad17af6c17a902a53f167431b229c365e5d978c700fac220	src/shared/ephemeral-vm-runtime-feature-store.ts
source	1457	295bb8449a89228e7f9ebc09c167849daaafacf66355a7f8a7da59779f222f62	src/shared/ephemeral-vm-runtime-rollback-projection.ts
source	11641	0552f6f98d010d53495c98ff86ccb685d24e2579a9acad0406b0b095429a324b	src/shared/ephemeral-vm-runtime-store-rollback.test.ts
source	6261	abf344189fbda77b8aa96cdbce76a4755e79f54de0e01c8d59bf649fd230a4f4	src/shared/ephemeral-vm-runtime-store.test.ts
source	10235	06cffa74f33c58e79819a27792850536ee9a4f980d9224e59aba896ccc58d7d8	src/shared/ephemeral-vm-runtime-store.ts
source	3348	7014268c692182f578017a5fe79c53bf5fa7f08f65b5c9587a503feba10c1fe9	src/shared/ephemeral-vm-runtimes.ts
source	1742	e62f384b2f274be8db9d6505d32f001c78912b112eb581191526d831ffaf113f	src/shared/event-loop-yield.test.ts
source	1865	d291b71f09eb88f24a849d0ae310f946deb7f93b0b6b490b6ea5a605ab7a53cf	src/shared/event-loop-yield.ts
source	12310	7d18640b13ae44516a36a134519d46ef908d1ea760060dd939ce280654885c06	src/shared/execution-host-registry.test.ts
source	10404	d451b33145999aaba3228be2b5d889a001c4681b05a692027892237dceeb5541	src/shared/execution-host-registry.ts
source	8753	50b1cf28114e5c7848fd731bd60b5fac9d1ddf434139276813c9858de65c669c	src/shared/execution-host.test.ts
source	9518	b50beb1c179026e1457e490455fdcad1ebfa500b714635b598aa52dd6e55247a	src/shared/execution-host.ts
source	6356	4ed4cef71622953f8049af2b8310e11d133c490968aa1b02fe7cc692efe3570b	src/shared/export-let-function-initializer-ban.test.ts
source	2513	20cf5993025e1592488dc5f00927fdc5466f877ef2a089210df699407c052a40	src/shared/external-automation-jobs-file.test.ts
source	1976	d8ae93314d4d8aa38078b6f484a2edc6abe8c9f61f1be3f55b3193ed9e06a7e2	src/shared/external-automation-jobs-file.ts
source	5782	9218c7ea06d9171d8a9158d9d388b75efb9018e10977d5e7546822c6033abb97	src/shared/external-automation-scope.ts
source	7670	f674b35a1a3aabdf85d90d70e35a722095fd3b313d7a575c62eeac3a418368a1	src/shared/external-worktree-inbox.test.ts
source	4788	81645d89ed27988e32ea3c893ad338b54cf98fc3df7116096237a72389c857b5	src/shared/external-worktree-inbox.ts
source	4512	86749725a0b0fa80a1c75e425d924ddc59add492938fb38eac8d016a4d93d59c	src/shared/external-worktree-visibility.ts
source	1529	3e69933863e17f8b07bf53dccd06c30c5837a1e2c5343bc0e54aeec85823252a	src/shared/feature-education-telemetry.test.ts
source	1992	7330076fabc31fc2878b79caa7b2b1cc901d6f99387e7ec846a85942f08b4d00	src/shared/feature-education-telemetry.ts
source	6673	0015a3cfc624d9dd800d54dba6cc420e4e7505131cedc3314f38c1ed03eeda80	src/shared/feature-interaction-catalog.ts
source	2635	320daec20570a0d5cae909bd4eec1d8b35a460a54aee480ddfb464fc1603d27d	src/shared/feature-interaction-categories.ts
source	1982	5d4ac4b615d4af1dbb3057d3373d33fdf25c4bef15f93a93884c3e660cfcc8ff	src/shared/feature-interaction-usage-buckets.ts
source	8868	12207c533b0e60b33b2630c5237b0baf87ce1b4f0c7d3ff28ca0418a3c933901	src/shared/feature-interactions.test.ts
source	3416	d0f06fea1a436f77584b8bc3c93a944ee0cc1504cb0b12fc08cf49eb2d6dec7a	src/shared/feature-interactions.ts
source	3633	45970024fea7fbbecac3c151c2a8a191462c279a8c01fc8b1f0adfedfc22609a	src/shared/feature-tips.test.ts
source	3589	6bf258d875948325c790a50639622a618526dda89a62395ad774710bf10c624a	src/shared/feature-tips.ts
source	3953	e917ed94cf96ea99cce9f537bdd37bd0ddb7cbc6172d8f67aac9efe11379160d	src/shared/feature-wall-setup-steps.ts
source	52	1ae90c3ee862a109493eb88ff3690a124d05e3c5cdaac331b818610925ec5693	src/shared/feature-wall-telemetry.ts
source	6145	289d3ceee6d21c9eca139ad276f1944ae904547b7125b64c605a3495eb55a5e0	src/shared/feature-wall-tiles.ts
source	2243	d84c26af2a986d556e8f6fa2f17fbe0f316c3536f0a6085324556a2d0ca15f10	src/shared/feature-wall-tour-depth.test.ts
source	4429	93614de5dacfa1fd084dffbe56d8a6a5a20097dc6fbc6c39eabd7f49e60e46cb	src/shared/feature-wall-tour-depth.ts
source	2618	b9ffe0d3d9a52b9a30e92fed6e9ed55d408ad9fea731e84f1d91a2e68219e88d	src/shared/feature-wall-workflows.ts
source	3712	eb6acecb647ef13254fe043d6377b7c6826daac31d3010f0e24ae73e4b278e97	src/shared/fetch-response-body.ts
source	947	0ec60e46718f612f659a969c3eb20746aa0bd0ec77bb1790da9736b5b6004aac	src/shared/file-link-location.test.ts
source	580	34a2a0c100bf1a895b5371b200af60b8afecbd75075024461922bf7e8743a365	src/shared/file-link-location.ts
source	1383	c9e1eed636fa2140071fbc2089ce02f738cce725de5069f04bf307fea611b63d	src/shared/file-listing-cancellation.ts
source	457	b8163abbe3259c0c7ffe8ee6f1762605123fa1a2f32f03e8d923e62cf45d7fed	src/shared/file-mutation-ownership.ts
